Country code,Country name,Year,EnergyUse_perCapita,CO2_Emissions,GDP,Population
PER,Peru,1993,431.405721677922,23556.808,34834667901.8806,22980182.0
PER,Peru,1994,438.79232232163,23230.445,44909998632.3762,23404523.0
PER,Peru,1995,460.448816336213,23883.171,53674086051.4305,23827163.0
PER,Peru,1996,465.993455888778,24363.548,55876101187.2295,24248671.0
PER,Peru,1997,443.416513711482,27407.158,59222879292.0524,24667356.0
PER,Peru,1998,458.755317567559,27806.861,56751679594.3402,25079136.0
PER,Peru,1999,481.074158890428,29358.002,51509515206.3704,25478577.0
PER,Peru,2000,472.574449033823,30296.754,53290390318.0249,25861887.0
PER,Peru,2001,449.707861066268,27165.136,53935760985.2102,26228274.0
PER,Peru,2002,446.713775090435,27187.138,56772338815.4457,26579252.0
PER,Peru,2003,432.331481001393,26380.398,61346725170.0523,26916342.0
PER,Peru,2004,472.643726699839,31895.566,69725009964.83,27242033.0
PER,Peru,2005,495.152341528753,37418.068,79385073422.3301,27558769.0
PER,Peru,2006,475.394172915204,35346.213,92303809835.527,27866387.0
PER,Peru,2007,508.911961402649,43512.622,107233299364.523,28166078.0
PER,Peru,2008,528.515770005612,40535.018,126822739599.823,28463338.0
PHL,Philippines,1990,468.805053518275,44532.048,44311595229.859,61628668.0
PHL,Philippines,1991,457.326930947463,45830.166,45417505303.2898,63146876.0
PHL,Philippines,1992,467.304719473517,50322.241,52976363147.6418,64659225.0
PHL,Philippines,1993,456.887139477432,51290.329,54368183871.6747,66173874.0
